sym,result,pnl,equity,entry_time,exit_time,month,date,entry_hour,h4_bucket,h4_key
EURUSD,win,9959520.599926952,1005911580.592622,2025-09-11 22:00:00+00:00,2025-09-11 23:47:00+00:00,2025-09,2025-09-11,22,20,2025-09-11_20
EURUSD,loss,-20118231.61185244,985793348.9807696,2025-09-12 03:00:00+00:00,2025-09-12 04:10:00+00:00,2025-09,2025-09-12,3,0,2025-09-12_00
EURUSD,loss,-19715866.97961539,966077482.0011542,2025-09-12 04:00:00+00:00,2025-09-12 04:12:00+00:00,2025-09,2025-09-12,4,4,2025-09-12_04
EURUSD,win,9660774.820011541,975738256.8211657,2025-09-12 05:00:00+00:00,2025-09-12 06:04:00+00:00,2025-09,2025-09-12,5,4,2025-09-12_04
EURUSD,loss,-19514765.136423316,956223491.6847423,2025-09-12 16:00:00+00:00,2025-09-12 16:07:00+00:00,2025-09,2025-09-12,16,16,2025-09-12_16
EURUSD,win,38248939.66738969,994472431.3521321,2025-09-12 17:00:00+00:00,2025-09-16 03:37:00+00:00,2025-09,2025-09-12,17,16,2025-09-12_16
EURUSD,loss,-19889448.627042644,974582982.7250894,2025-09-12 20:00:00+00:00,2025-09-12 20:16:00+00:00,2025-09,2025-09-12,20,20,2025-09-12_20
EURUSD,win,38983319.30900358,1013566302.0340929,2025-09-15 17:00:00+00:00,2025-09-15 17:49:00+00:00,2025-09,2025-09-15,17,16,2025-09-15_16
EURUSD,win,40542652.081363715,1054108954.1154566,2025-09-15 18:00:00+00:00,2025-09-16 13:25:00+00:00,2025-09,2025-09-15,18,16,2025-09-15_16
EURUSD,win,42164358.16461826,1096273312.2800748,2025-09-16 05:00:00+00:00,2025-09-16 06:22:00+00:00,2025-09,2025-09-16,5,4,2025-09-16_04
EURUSD,win,10962733.122800749,1107236045.4028757,2025-09-16 06:00:00+00:00,2025-09-16 06:09:00+00:00,2025-09,2025-09-16,6,4,2025-09-16_04
EURUSD,win,11072360.454028757,1118308405.8569045,2025-09-18 04:00:00+00:00,2025-09-18 07:10:00+00:00,2025-09,2025-09-18,4,4,2025-09-18_04
EURUSD,win,44732336.23427618,1163040742.0911806,2025-09-18 07:00:00+00:00,2025-09-18 09:38:00+00:00,2025-09,2025-09-18,7,4,2025-09-18_04
EURUSD,win,46521629.68364722,1209562371.7748277,2025-09-18 12:00:00+00:00,2025-09-18 13:34:00+00:00,2025-09,2025-09-18,12,12,2025-09-18_12
EURUSD,win,12095623.717748277,1221657995.492576,2025-09-18 23:00:00+00:00,2025-09-19 00:54:00+00:00,2025-09,2025-09-18,23,20,2025-09-18_20
EURUSD,win,48866319.81970304,1270524315.312279,2025-09-19 00:00:00+00:00,2025-09-19 00:12:00+00:00,2025-09,2025-09-19,0,0,2025-09-19_00
EURUSD,win,12705243.15312279,1283229558.465402,2025-09-19 01:00:00+00:00,2025-09-19 03:20:00+00:00,2025-09,2025-09-19,1,0,2025-09-19_00
EURUSD,loss,-25664591.169308037,1257564967.296094,2025-09-19 02:00:00+00:00,2025-09-19 03:48:00+00:00,2025-09,2025-09-19,2,0,2025-09-19_00
EURUSD,win,12575649.672960939,1270140616.969055,2025-09-19 07:00:00+00:00,2025-09-19 09:05:00+00:00,2025-09,2025-09-19,7,4,2025-09-19_04
EURUSD,win,50805624.6787622,1320946241.6478171,2025-09-19 08:00:00+00:00,2025-09-19 11:56:00+00:00,2025-09,2025-09-19,8,8,2025-09-19_08
EURUSD,win,13209462.416478172,1334155704.0642953,2025-09-19 10:00:00+00:00,2025-09-19 13:48:00+00:00,2025-09,2025-09-19,10,8,2025-09-19_08
EURUSD,win,13341557.04064295,1347497261.1049383,2025-09-19 19:00:00+00:00,2025-09-21 22:00:00+00:00,2025-09,2025-09-19,19,16,2025-09-19_16
EURUSD,win,13474972.611049386,1360972233.7159877,2025-09-19 20:00:00+00:00,2025-09-19 20:57:00+00:00,2025-09,2025-09-19,20,20,2025-09-19_20
EURUSD,win,13609722.337159878,1374581956.0531476,2025-09-21 23:00:00+00:00,2025-09-22 01:02:00+00:00,2025-09,2025-09-21,23,20,2025-09-21_20
EURUSD,loss,-27491639.121062957,1347090316.9320846,2025-09-22 02:00:00+00:00,2025-09-22 06:25:00+00:00,2025-09,2025-09-22,2,0,2025-09-22_00
EURUSD,win,53883612.677283384,1400973929.6093678,2025-09-22 16:00:00+00:00,2025-09-23 00:51:00+00:00,2025-09,2025-09-22,16,16,2025-09-22_16
EURUSD,loss,-28019478.592187356,1372954451.0171804,2025-09-23 00:00:00+00:00,2025-09-23 00:14:00+00:00,2025-09,2025-09-23,0,0,2025-09-23_00
EURUSD,win,13729544.510171805,1386683995.5273523,2025-09-23 01:00:00+00:00,2025-09-23 02:13:00+00:00,2025-09,2025-09-23,1,0,2025-09-23_00
EURUSD,loss,-27733679.910547048,1358950315.6168053,2025-09-23 17:00:00+00:00,2025-09-24 07:13:00+00:00,2025-09,2025-09-23,17,16,2025-09-23_16
EURUSD,win,54358012.624672204,1413308328.2414775,2025-09-24 07:00:00+00:00,2025-09-24 14:01:00+00:00,2025-09,2025-09-24,7,4,2025-09-24_04
EURUSD,win,56532333.1296591,1469840661.3711364,2025-09-24 13:00:00+00:00,2025-09-25 12:51:00+00:00,2025-09,2025-09-24,13,12,2025-09-24_12
EURUSD,win,58793626.454845466,1528634287.8259819,2025-09-25 11:00:00+00:00,2025-09-25 12:30:00+00:00,2025-09,2025-09-25,11,8,2025-09-25_08
EURUSD,win,15286342.878259819,1543920630.7042418,2025-09-25 17:00:00+00:00,2025-09-26 00:59:00+00:00,2025-09,2025-09-25,17,16,2025-09-25_16
EURUSD,win,15439206.307042416,1559359837.011284,2025-09-28 23:00:00+00:00,2025-09-28 23:59:00+00:00,2025-09,2025-09-28,23,20,2025-09-28_20
EURUSD,win,62374393.48045137,1621734230.4917355,2025-09-29 00:00:00+00:00,2025-09-29 00:13:00+00:00,2025-09,2025-09-29,0,0,2025-09-29_00
EURUSD,win,16217342.304917354,1637951572.7966528,2025-09-29 01:00:00+00:00,2025-09-29 17:59:00+00:00,2025-09,2025-09-29,1,0,2025-09-29_00
EURUSD,win,16379515.727966528,1654331088.5246193,2025-09-29 04:00:00+00:00,2025-09-29 05:36:00+00:00,2025-09,2025-09-29,4,4,2025-09-29_04
EURUSD,win,16543310.885246193,1670874399.4098656,2025-09-29 05:00:00+00:00,2025-09-29 05:30:00+00:00,2025-09,2025-09-29,5,4,2025-09-29_04
EURUSD,loss,-33417487.98819731,1637456911.4216683,2025-09-29 06:00:00+00:00,2025-09-29 06:10:00+00:00,2025-09,2025-09-29,6,4,2025-09-29_04
EURUSD,loss,-32749138.22843337,1604707773.193235,2025-09-29 11:00:00+00:00,2025-09-29 11:13:00+00:00,2025-09,2025-09-29,11,8,2025-09-29_08
EURUSD,loss,-32094155.4638647,1572613617.72937,2025-09-29 19:00:00+00:00,2025-09-30 00:47:00+00:00,2025-09,2025-09-29,19,16,2025-09-29_16
EURUSD,win,15726136.177293701,1588339753.906664,2025-09-29 22:00:00+00:00,2025-09-30 00:06:00+00:00,2025-09,2025-09-29,22,20,2025-09-29_20
EURUSD,loss,-31766795.078133278,1556572958.8285306,2025-09-29 23:00:00+00:00,2025-09-29 23:17:00+00:00,2025-09,2025-09-29,23,20,2025-09-29_20
EURUSD,loss,-31131459.176570613,1525441499.65196,2025-09-30 01:00:00+00:00,2025-09-30 05:48:00+00:00,2025-09,2025-09-30,1,0,2025-09-30_00
EURUSD,win,61017659.9860784,1586459159.6380382,2025-09-30 03:00:00+00:00,2025-09-30 08:42:00+00:00,2025-09,2025-09-30,3,0,2025-09-30_00
EURUSD,win,15864591.596380383,1602323751.2344186,2025-09-30 05:00:00+00:00,2025-09-30 13:06:00+00:00,2025-09,2025-09-30,5,4,2025-09-30_04
EURUSD,loss,-32046475.024688374,1570277276.2097301,2025-09-30 10:00:00+00:00,2025-09-30 11:10:00+00:00,2025-09,2025-09-30,10,8,2025-09-30_08
EURUSD,win,15702772.762097301,1585980048.9718275,2025-09-30 16:00:00+00:00,2025-09-30 20:29:00+00:00,2025-09,2025-09-30,16,16,2025-09-30_16
EURUSD,win,63439201.9588731,1649419250.9307005,2025-10-01 03:00:00+00:00,2025-10-01 05:00:00+00:00,2025-10,2025-10-01,3,0,2025-10-01_00
EURUSD,win,65976770.037228025,1715396020.9679284,2025-10-01 04:00:00+00:00,2025-10-01 05:00:00+00:00,2025-10,2025-10-01,4,4,2025-10-01_04
EURUSD,loss,-34307920.41935857,1681088100.54857,2025-10-01 13:00:00+00:00,2025-10-01 16:00:00+00:00,2025-10,2025-10-01,13,12,2025-10-01_12
EURUSD,win,16810881.0054857,1697898981.5540557,2025-10-01 15:00:00+00:00,2025-10-02 07:02:00+00:00,2025-10,2025-10-01,15,12,2025-10-01_12
EURUSD,loss,-33957979.63108111,1663941001.9229746,2025-10-01 18:00:00+00:00,2025-10-01 18:17:00+00:00,2025-10,2025-10-01,18,16,2025-10-01_16
EURUSD,win,16639410.019229745,1680580411.9422042,2025-10-01 19:00:00+00:00,2025-10-02 12:57:00+00:00,2025-10,2025-10-01,19,16,2025-10-01_16
EURUSD,win,16805804.11942204,1697386216.0616262,2025-10-01 22:00:00+00:00,2025-10-02 04:31:00+00:00,2025-10,2025-10-01,22,20,2025-10-01_20
EURUSD,loss,-33947724.32123253,1663438491.7403936,2025-10-01 23:00:00+00:00,2025-10-02 00:11:00+00:00,2025-10,2025-10-01,23,20,2025-10-01_20
EURUSD,loss,-33268769.834807873,1630169721.9055858,2025-10-02 00:00:00+00:00,2025-10-02 00:09:00+00:00,2025-10,2025-10-02,0,0,2025-10-02_00
EURUSD,win,16301697.219055858,1646471419.1246417,2025-10-02 02:00:00+00:00,2025-10-02 12:43:00+00:00,2025-10,2025-10-02,2,0,2025-10-02_00
EURUSD,loss,-32929428.382492837,1613541990.7421489,2025-10-02 12:00:00+00:00,2025-10-02 12:04:00+00:00,2025-10,2025-10-02,12,12,2025-10-02_12
EURUSD,win,16135419.907421488,1629677410.6495705,2025-10-02 13:00:00+00:00,2025-10-03 08:31:00+00:00,2025-10,2025-10-02,13,12,2025-10-02_12
EURUSD,win,16296774.106495705,1645974184.756066,2025-10-03 03:00:00+00:00,2025-10-03 06:08:00+00:00,2025-10,2025-10-03,3,0,2025-10-03_00
EURUSD,win,65838967.390242636,1711813152.1463087,2025-10-03 04:00:00+00:00,2025-10-03 05:00:00+00:00,2025-10,2025-10-03,4,4,2025-10-03_04
EURUSD,loss,-34236263.04292618,1677576889.1033826,2025-10-03 05:00:00+00:00,2025-10-03 07:34:00+00:00,2025-10,2025-10-03,5,4,2025-10-03_04
EURUSD,win,67103075.5641353,1744679964.667518,2025-10-03 07:00:00+00:00,2025-10-03 08:53:00+00:00,2025-10,2025-10-03,7,4,2025-10-03_04
EURUSD,loss,-34893599.29335036,1709786365.3741674,2025-10-03 10:00:00+00:00,2025-10-03 12:37:00+00:00,2025-10,2025-10-03,10,8,2025-10-03_08
EURUSD,win,68391454.6149667,1778177819.989134,2025-10-06 04:00:00+00:00,2025-10-06 06:43:00+00:00,2025-10,2025-10-06,4,4,2025-10-06_04
EURUSD,win,71127112.79956536,1849304932.7886994,2025-10-06 05:00:00+00:00,2025-10-06 07:41:00+00:00,2025-10,2025-10-06,5,4,2025-10-06_04
EURUSD,win,73972197.31154798,1923277130.1002474,2025-10-06 06:00:00+00:00,2025-10-06 07:41:00+00:00,2025-10,2025-10-06,6,4,2025-10-06_04
EURUSD,win,76931085.20400989,2000208215.3042574,2025-10-06 23:00:00+00:00,2025-10-07 05:38:00+00:00,2025-10,2025-10-06,23,20,2025-10-06_20
EURUSD,win,80008328.6121703,2080216543.9164276,2025-10-07 00:00:00+00:00,2025-10-07 05:31:00+00:00,2025-10,2025-10-07,0,0,2025-10-07_00
EURUSD,win,83208661.75665711,2163425205.6730847,2025-10-07 02:00:00+00:00,2025-10-07 19:39:00+00:00,2025-10,2025-10-07,2,0,2025-10-07_00
EURUSD,loss,-43268504.113461696,2120156701.559623,2025-10-07 22:00:00+00:00,2025-10-07 22:09:00+00:00,2025-10,2025-10-07,22,20,2025-10-07_20
EURUSD,win,84806268.06238493,2204962969.622008,2025-10-07 23:00:00+00:00,2025-10-08 00:06:00+00:00,2025-10,2025-10-07,23,20,2025-10-07_20
EURUSD,win,88198518.78488031,2293161488.406888,2025-10-08 00:00:00+00:00,2025-10-08 02:00:00+00:00,2025-10,2025-10-08,0,0,2025-10-08_00
EURUSD,win,91726459.53627554,2384887947.9431634,2025-10-08 04:00:00+00:00,2025-10-08 06:19:00+00:00,2025-10,2025-10-08,4,4,2025-10-08_04
EURUSD,win,23848879.479431633,2408736827.422595,2025-10-08 05:00:00+00:00,2025-10-08 07:05:00+00:00,2025-10,2025-10-08,5,4,2025-10-08_04
EURUSD,win,24087368.27422595,2432824195.696821,2025-10-08 18:00:00+00:00,2025-10-08 18:16:00+00:00,2025-10,2025-10-08,18,16,2025-10-08_16
EURUSD,win,24328241.956968218,2457152437.6537895,2025-10-09 11:00:00+00:00,2025-10-09 13:07:00+00:00,2025-10,2025-10-09,11,8,2025-10-09_08
EURUSD,win,24571524.376537897,2481723962.0303273,2025-10-09 18:00:00+00:00,2025-10-09 19:39:00+00:00,2025-10,2025-10-09,18,16,2025-10-09_16
EURUSD,win,24817239.620303273,2506541201.6506305,2025-10-10 19:00:00+00:00,2025-10-12 22:02:00+00:00,2025-10,2025-10-10,19,16,2025-10-10_16
EURUSD,win,25065412.016506303,2531606613.6671367,2025-10-10 20:00:00+00:00,2025-10-12 21:04:00+00:00,2025-10,2025-10-10,20,20,2025-10-10_20
EURUSD,win,25316066.136671368,2556922679.803808,2025-10-13 11:00:00+00:00,2025-10-14 04:17:00+00:00,2025-10,2025-10-13,11,8,2025-10-13_08
EURUSD,loss,-51138453.59607617,2505784226.207732,2025-10-13 12:00:00+00:00,2025-10-14 15:50:00+00:00,2025-10,2025-10-13,12,12,2025-10-13_12
EURUSD,win,100231369.0483093,2606015595.2560415,2025-10-13 14:00:00+00:00,2025-10-13 14:31:00+00:00,2025-10,2025-10-13,14,12,2025-10-13_12
EURUSD,loss,-52120311.905120835,2553895283.3509207,2025-10-14 10:00:00+00:00,2025-10-14 13:14:00+00:00,2025-10,2025-10-14,10,8,2025-10-14_08
EURUSD,win,102155811.33403683,2656051094.6849575,2025-10-14 18:00:00+00:00,2025-10-15 07:45:00+00:00,2025-10,2025-10-14,18,16,2025-10-14_16
EURUSD,win,26560510.94684958,2682611605.631807,2025-10-14 23:00:00+00:00,2025-10-14 23:23:00+00:00,2025-10,2025-10-14,23,20,2025-10-14_20
EURUSD,win,107304464.2252723,2789916069.8570795,2025-10-15 00:00:00+00:00,2025-10-15 00:52:00+00:00,2025-10,2025-10-15,0,0,2025-10-15_00
EURUSD,win,111596642.7942832,2901512712.6513624,2025-10-15 01:00:00+00:00,2025-10-15 07:45:00+00:00,2025-10,2025-10-15,1,0,2025-10-15_00
EURUSD,loss,-58030254.25302726,2843482458.398335,2025-10-15 07:00:00+00:00,2025-10-15 12:52:00+00:00,2025-10,2025-10-15,7,4,2025-10-15_04
EURUSD,win,28434824.583983354,2871917282.9823184,2025-10-15 09:00:00+00:00,2025-10-15 09:45:00+00:00,2025-10,2025-10-15,9,8,2025-10-15_08
EURUSD,win,114876691.31929275,2986793974.301611,2025-10-15 19:00:00+00:00,2025-10-16 00:33:00+00:00,2025-10,2025-10-15,19,16,2025-10-15_16
EURUSD,win,29867939.743016105,3016661914.044627,2025-10-15 22:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10,2025-10-15,22,20,2025-10-15_20
EURUSD,win,120666476.5617851,3137328390.6064124,2025-10-15 23:00:00+00:00,2025-10-16 00:39:00+00:00,2025-10,2025-10-15,23,20,2025-10-15_20
EURUSD,win,125493135.62425649,3262821526.230669,2025-10-16 00:00:00+00:00,2025-10-16 00:33:00+00:00,2025-10,2025-10-16,0,0,2025-10-16_00
EURUSD,win,32628215.26230669,3295449741.4929757,2025-10-16 01:00:00+00:00,2025-10-17 14:05:00+00:00,2025-10,2025-10-16,1,0,2025-10-16_00
EURUSD,win,32954497.41492976,3328404238.9079056,2025-10-16 15:00:00+00:00,2025-10-17 12:10:00+00:00,2025-10,2025-10-16,15,12,2025-10-16_12
EURUSD,win,33284042.389079057,3361688281.2969847,2025-10-16 17:00:00+00:00,2025-10-17 12:10:00+00:00,2025-10,2025-10-16,17,16,2025-10-16_16
EURUSD,win,134467531.2518794,3496155812.548864,2025-10-16 23:00:00+00:00,2025-10-17 05:56:00+00:00,2025-10,2025-10-16,23,20,2025-10-16_20
EURUSD,win,34961558.12548864,3531117370.6743526,2025-10-17 01:00:00+00:00,2025-10-17 07:03:00+00:00,2025-10,2025-10-17,1,0,2025-10-17_00
EURUSD,win,35311173.70674352,3566428544.3810964,2025-10-17 05:00:00+00:00,2025-10-17 06:48:00+00:00,2025-10,2025-10-17,5,4,2025-10-17_04
EURUSD,win,35664285.44381096,3602092829.8249073,2025-10-17 19:00:00+00:00,2025-10-20 02:14:00+00:00,2025-10,2025-10-17,19,16,2025-10-17_16
EURUSD,win,144083713.1929963,3746176543.017904,2025-10-17 20:00:00+00:00,2025-10-17 20:51:00+00:00,2025-10,2025-10-17,20,20,2025-10-17_20
EURUSD,loss,-74923530.86035807,3671253012.1575456,2025-10-19 22:00:00+00:00,2025-10-20 04:47:00+00:00,2025-10,2025-10-19,22,20,2025-10-19_20
EURUSD,loss,-73425060.24315092,3597827951.914395,2025-10-20 05:00:00+00:00,2025-10-20 06:14:00+00:00,2025-10,2025-10-20,5,4,2025-10-20_04
EURUSD,win,35978279.51914395,3633806231.433539,2025-10-21 05:00:00+00:00,2025-10-21 05:05:00+00:00,2025-10,2025-10-21,5,4,2025-10-21_04
EURUSD,win,36338062.31433539,3670144293.7478743,2025-10-21 06:00:00+00:00,2025-10-21 11:13:00+00:00,2025-10,2025-10-21,6,4,2025-10-21_04
EURUSD,win,36701442.93747874,3706845736.685353,2025-10-21 12:00:00+00:00,2025-10-21 15:21:00+00:00,2025-10,2025-10-21,12,12,2025-10-21_12
EURUSD,win,37068457.366853535,3743914194.0522065,2025-10-21 14:00:00+00:00,2025-10-21 14:14:00+00:00,2025-10,2025-10-21,14,12,2025-10-21_12
EURUSD,loss,-74878283.88104412,3669035910.1711626,2025-10-21 15:00:00+00:00,2025-10-21 16:00:00+00:00,2025-10,2025-10-21,15,12,2025-10-21_12
EURUSD,loss,-73380718.20342323,3595655191.9677396,2025-10-21 16:00:00+00:00,2025-10-21 16:01:00+00:00,2025-10,2025-10-21,16,16,2025-10-21_16
EURUSD,win,143826207.6787096,3739481399.646449,2025-10-22 07:00:00+00:00,2025-10-22 10:22:00+00:00,2025-10,2025-10-22,7,4,2025-10-22_04
EURUSD,win,37394813.99646449,3776876213.642914,2025-10-22 08:00:00+00:00,2025-10-22 14:28:00+00:00,2025-10,2025-10-22,8,8,2025-10-22_08
EURUSD,win,37768762.13642914,3814644975.779343,2025-10-22 10:00:00+00:00,2025-10-22 13:34:00+00:00,2025-10,2025-10-22,10,8,2025-10-22_08
EURUSD,win,152585799.03117374,3967230774.810517,2025-10-22 23:00:00+00:00,2025-10-23 00:09:00+00:00,2025-10,2025-10-22,23,20,2025-10-22_20
EURUSD,win,39672307.74810517,4006903082.558622,2025-10-23 00:00:00+00:00,2025-10-23 13:33:00+00:00,2025-10,2025-10-23,0,0,2025-10-23_00
EURUSD,win,40069030.825586215,4046972113.384208,2025-10-23 02:00:00+00:00,2025-10-23 12:37:00+00:00,2025-10,2025-10-23,2,0,2025-10-23_00
EURUSD,loss,-80939442.26768416,3966032671.116524,2025-10-23 07:00:00+00:00,2025-10-23 08:17:00+00:00,2025-10,2025-10-23,7,4,2025-10-23_04
EURUSD,loss,-79320653.4223305,3886712017.694194,2025-10-23 22:00:00+00:00,2025-10-24 01:22:00+00:00,2025-10,2025-10-23,22,20,2025-10-23_20
EURUSD,win,38867120.17694194,3925579137.8711357,2025-10-24 04:00:00+00:00,2025-10-24 06:34:00+00:00,2025-10,2025-10-24,4,4,2025-10-24_04
EURUSD,loss,-78511582.75742272,3847067555.113713,2025-10-24 06:00:00+00:00,2025-10-24 06:38:00+00:00,2025-10,2025-10-24,6,4,2025-10-24_04
EURUSD,win,38470675.55113713,3885538230.6648498,2025-10-24 13:00:00+00:00,2025-10-28 13:04:00+00:00,2025-10,2025-10-24,13,12,2025-10-24_12
EURUSD,win,38855382.3066485,3924393612.9714985,2025-10-26 23:00:00+00:00,2025-10-27 00:12:00+00:00,2025-10,2025-10-26,23,20,2025-10-26_20
EURUSD,win,39243936.129714996,3963637549.1012135,2025-10-27 00:00:00+00:00,2025-10-27 02:30:00+00:00,2025-10,2025-10-27,0,0,2025-10-27_00
EURUSD,win,39636375.49101213,4003273924.5922256,2025-10-27 01:00:00+00:00,2025-10-27 02:08:00+00:00,2025-10,2025-10-27,1,0,2025-10-27_00
EURUSD,win,160130956.98368904,4163404881.5759144,2025-10-27 09:00:00+00:00,2025-10-28 01:15:00+00:00,2025-10,2025-10-27,9,8,2025-10-27_08
EURUSD,win,41634048.81575915,4205038930.3916736,2025-10-27 19:00:00+00:00,2025-10-28 08:11:00+00:00,2025-10,2025-10-27,19,16,2025-10-27_16
EURUSD,win,168201557.21566695,4373240487.607341,2025-10-27 22:00:00+00:00,2025-10-28 01:08:00+00:00,2025-10,2025-10-27,22,20,2025-10-27_20
EURUSD,win,43732404.87607341,4416972892.483415,2025-10-27 23:00:00+00:00,2025-10-28 08:58:00+00:00,2025-10,2025-10-27,23,20,2025-10-27_20
EURUSD,win,176678915.6993366,4593651808.182752,2025-10-28 03:00:00+00:00,2025-10-28 03:47:00+00:00,2025-10,2025-10-28,3,0,2025-10-28_00
EURUSD,win,45936518.081827514,4639588326.264579,2025-10-28 04:00:00+00:00,2025-10-28 06:34:00+00:00,2025-10,2025-10-28,4,4,2025-10-28_04
EURUSD,loss,-92791766.52529158,4546796559.739287,2025-10-28 17:00:00+00:00,2025-10-28 21:05:00+00:00,2025-10,2025-10-28,17,16,2025-10-28_16
EURUSD,win,45467965.59739287,4592264525.33668,2025-10-29 04:00:00+00:00,2025-10-29 07:28:00+00:00,2025-10,2025-10-29,4,4,2025-10-29_04
EURUSD,win,45922645.253366806,4638187170.590047,2025-10-29 06:00:00+00:00,2025-10-29 09:32:00+00:00,2025-10,2025-10-29,6,4,2025-10-29_04
EURUSD,win,46381871.70590047,4684569042.295947,2025-10-29 07:00:00+00:00,2025-10-29 07:34:00+00:00,2025-10,2025-10-29,7,4,2025-10-29_04
EURUSD,loss,-93691380.84591894,4590877661.450028,2025-10-29 15:00:00+00:00,2025-10-29 18:35:00+00:00,2025-10,2025-10-29,15,12,2025-10-29_12
EURUSD,win,183635106.45800114,4774512767.90803,2025-10-30 07:00:00+00:00,2025-10-30 12:43:00+00:00,2025-10,2025-10-30,7,4,2025-10-30_04
EURUSD,loss,-95490255.3581606,4679022512.549869,2025-10-30 09:00:00+00:00,2025-10-30 09:27:00+00:00,2025-10,2025-10-30,9,8,2025-10-30_08
EURUSD,loss,-93580450.25099738,4585442062.298871,2025-10-30 18:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10,2025-10-30,18,16,2025-10-30_16
EURUSD,win,183417682.49195483,4768859744.790826,2025-10-31 11:00:00+00:00,2025-10-31 13:20:00+00:00,2025-10,2025-10-31,11,8,2025-10-31_08
EURUSD,win,190754389.791633,4959614134.582459,2025-10-31 12:00:00+00:00,2025-10-31 13:43:00+00:00,2025-10,2025-10-31,12,12,2025-10-31_12
EURUSD,win,198384565.38329837,5157998699.965757,2025-10-31 16:00:00+00:00,2025-10-31 17:01:00+00:00,2025-10,2025-10-31,16,16,2025-10-31_16
EURUSD,win,51579986.99965758,5209578686.965415,2025-10-31 17:00:00+00:00,2025-11-03 16:21:00+00:00,2025-10,2025-10-31,17,16,2025-10-31_16
EURUSD,win,208383147.4786166,5417961834.444031,2025-11-03 08:00:00+00:00,2025-11-03 08:10:00+00:00,2025-11,2025-11-03,8,8,2025-11-03_08
EURUSD,win,54179618.34444031,5472141452.788471,2025-11-03 09:00:00+00:00,2025-11-06 06:06:00+00:00,2025-11,2025-11-03,9,8,2025-11-03_08
EURUSD,win,54721414.527884714,5526862867.316356,2025-11-03 21:00:00+00:00,2025-11-04 06:20:00+00:00,2025-11,2025-11-03,21,20,2025-11-03_20
EURUSD,win,221074514.69265422,5747937382.009009,2025-11-03 23:00:00+00:00,2025-11-04 00:01:00+00:00,2025-11,2025-11-03,23,20,2025-11-03_20
EURUSD,win,229917495.28036034,5977854877.28937,2025-11-04 00:00:00+00:00,2025-11-04 00:09:00+00:00,2025-11,2025-11-04,0,0,2025-11-04_00
EURUSD,loss,-119557097.54578738,5858297779.743582,2025-11-04 01:00:00+00:00,2025-11-04 06:22:00+00:00,2025-11,2025-11-04,1,0,2025-11-04_00
EURUSD,loss,-117165955.59487164,5741131824.14871,2025-11-04 15:00:00+00:00,2025-11-06 00:28:00+00:00,2025-11,2025-11-04,15,12,2025-11-04_12
EURUSD,win,229645272.9659484,5970777097.114659,2025-11-04 16:00:00+00:00,2025-11-04 20:01:00+00:00,2025-11,2025-11-04,16,16,2025-11-04_16
EURUSD,win,59707770.9711466,6030484868.085806,2025-11-04 17:00:00+00:00,2025-11-05 01:35:00+00:00,2025-11,2025-11-04,17,16,2025-11-04_16
EURUSD,win,60304848.68085806,6090789716.766664,2025-11-05 07:00:00+00:00,2025-11-05 11:28:00+00:00,2025-11,2025-11-05,7,4,2025-11-05_04
EURUSD,loss,-121815794.33533326,5968973922.431331,2025-11-05 14:00:00+00:00,2025-11-05 23:17:00+00:00,2025-11,2025-11-05,14,12,2025-11-05_12
EURUSD,win,59689739.224313304,6028663661.655644,2025-11-06 03:00:00+00:00,2025-11-06 06:54:00+00:00,2025-11,2025-11-06,3,0,2025-11-06_00
EURUSD,win,60286636.61655644,6088950298.272201,2025-11-06 04:00:00+00:00,2025-11-06 06:42:00+00:00,2025-11,2025-11-06,4,4,2025-11-06_04
EURUSD,win,60889502.98272201,6149839801.254923,2025-11-06 05:00:00+00:00,2025-11-06 06:42:00+00:00,2025-11,2025-11-06,5,4,2025-11-06_04
EURUSD,win,245993592.05019692,6395833393.3051195,2025-11-06 06:00:00+00:00,2025-11-06 12:57:00+00:00,2025-11,2025-11-06,6,4,2025-11-06_04
EURUSD,win,255833335.7322048,6651666729.037324,2025-11-06 11:00:00+00:00,2025-11-06 11:19:00+00:00,2025-11,2025-11-06,11,8,2025-11-06_08
EURUSD,win,66516667.29037325,6718183396.327697,2025-11-06 12:00:00+00:00,2025-11-06 14:59:00+00:00,2025-11,2025-11-06,12,12,2025-11-06_12
EURUSD,loss,-134363667.92655393,6583819728.401143,2025-11-06 20:00:00+00:00,2025-11-07 01:13:00+00:00,2025-11,2025-11-06,20,20,2025-11-06_20
EURUSD,loss,-131676394.56802286,6452143333.83312,2025-11-06 21:00:00+00:00,2025-11-07 00:27:00+00:00,2025-11,2025-11-06,21,20,2025-11-06_20
EURUSD,win,64521433.33833121,6516664767.171452,2025-11-07 14:00:00+00:00,2025-11-07 18:59:00+00:00,2025-11,2025-11-07,14,12,2025-11-07_12
EURUSD,loss,-130333295.34342904,6386331471.828023,2025-11-07 17:00:00+00:00,2025-11-07 18:52:00+00:00,2025-11,2025-11-07,17,16,2025-11-07_16
EURUSD,loss,-127726629.43656045,6258604842.391462,2025-11-07 18:00:00+00:00,2025-11-07 18:52:00+00:00,2025-11,2025-11-07,18,16,2025-11-07_16
EURUSD,win,62586048.423914626,6321190890.815377,2025-11-11 04:00:00+00:00,2025-11-11 06:41:00+00:00,2025-11,2025-11-11,4,4,2025-11-11_04
