"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","受渡通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","金利・価格調整額（くりっく株365）","配当金調整額（くりっく株365）","売建単価（くりっく365/くりっく株365）","買建単価（くりっく365/くりっく株365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益（円貨）","実現損益（外貨）","実現損益（円換算額）","受渡金額（円貨）","受渡金額（外貨）","備考"
"2025/10/23 13:16:19","CFD新規","2025/10/23","0523","金スポット","","","","","","","買","","日本円","","","","5","4091.85","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/23 13:16:20","CFD新規","2025/10/23","0486","金スポット","","","","","","","買","","日本円","","","","5","4091.86","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/23 13:16:20","CFD新規","2025/10/23","0544","金スポット","","","","","","","買","","日本円","","","","5","4091.78","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/23 15:45:13","CFD決済","2025/10/23","0487","金スポット","","","","","","","売","","日本円","","","","5","4123.69","152.470","0","0","4091.8","0","0","","","","","","","","","","","","0","0","","","","","","","","","24311","159.45","24311","","","24311","",""
"2025/10/23 15:45:15","CFD決済","2025/10/23","0507","金スポット","","","","","","","売","","日本円","","","","5","4123.76","152.470","0","0","4091.85","0","0","","","","","","","","","","","","0","0","","","","","","","","","24326","159.55","24326","","","24326","",""
"2025/10/23 15:45:31","CFD決済","2025/10/23","0524","金スポット","","","","","","","売","","日本円","","","","5","4122.58","152.470","0","0","4091.86","0","0","","","","","","","","","","","","0","0","","","","","","","","","23419","153.60","23419","","","23419","",""
"2025/10/23 15:45:32","CFD決済","2025/10/23","0525","金スポット","","","","","","","売","","日本円","","","","5","4123","152.470","0","0","4091.78","0","0","","","","","","","","","","","","0","0","","","","","","","","","23800","156.10","23800","","","23800","",""
"2025/10/27 14:57:05","CFD新規","2025/10/27","0561","金スポット","","","","","","","買","","日本円","","","","2","4078.01","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 14:57:07","CFD新規","2025/10/27","0581","金スポット","","","","","","","買","","日本円","","","","2","4078.04","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 14:57:09","CFD新規","2025/10/27","0601","金スポット","","","","","","","買","","日本円","","","","2","4078.21","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 14:57:11","CFD新規","2025/10/27","0582","金スポット","","","","","","","買","","日本円","","","","2","4078.31","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 14:57:13","CFD新規","2025/10/27","0602","金スポット","","","","","","","買","","日本円","","","","2","4078.47","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 16:04:09","CFD決済","2025/10/27","0606","金スポット","","","","","","","売","","日本円","","","","2","4076.09","152.940","0","0","4078.31","0","0","","","","","","","","","","","","0","0","","","","","","","","","-679","-4.44","-679","","","-679","",""
"2025/10/27 16:04:09","CFD決済","2025/10/27","0603","金スポット","","","","","","","売","","日本円","","","","2","4076.09","152.940","0","0","4078.01","0","0","","","","","","","","","","","","0","0","","","","","","","","","-587","-3.84","-587","","","-587","",""
"2025/10/27 16:04:09","CFD決済","2025/10/27","0604","金スポット","","","","","","","売","","日本円","","","","2","4076.09","152.940","0","0","4078.04","0","0","","","","","","","","","","","","0","0","","","","","","","","","-596","-3.90","-596","","","-596","",""
"2025/10/27 16:04:09","CFD決済","2025/10/27","0605","金スポット","","","","","","","売","","日本円","","","","2","4076.09","152.940","0","0","4078.21","0","0","","","","","","","","","","","","0","0","","","","","","","","","-648","-4.24","-648","","","-648","",""
"2025/10/27 16:04:09","CFD決済","2025/10/27","0607","金スポット","","","","","","","売","","日本円","","","","2","4076.09","152.940","0","0","4078.47","0","0","","","","","","","","","","","","0","0","","","","","","","","","-727","-4.76","-727","","","-727","",""
"2025/10/27 17:54:31","CFD新規","2025/10/27","0583","金スポット","","","","","","","売","","日本円","","","","5","4044.07","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 17:54:58","CFD新規","2025/10/27","0608","金スポット","","","","","","","売","","日本円","","","","5","4041.48","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:00:31","CFD決済","2025/10/27","0562","金スポット","","","","","","","買","","日本円","","","","5","4048.16","152.760","0","0","4044.07","0","0","","","","","","","","","","","","0","0","","","","","","","","","-3123","-20.45","-3123","","","-3123","",""
"2025/10/27 22:00:32","CFD決済","2025/10/27","0609","金スポット","","","","","","","買","","日本円","","","","5","4048.16","152.760","0","0","4041.48","0","0","","","","","","","","","","","","0","0","","","","","","","","","-5102","-33.40","-5102","","","-5102","",""
"2025/10/27 22:00:33","CFD新規","2025/10/27","0563","金スポット","","","","","","","買","","日本円","","","","5","4048.14","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:00:34","CFD新規","2025/10/27","0610","金スポット","","","","","","","買","","日本円","","","","5","4048.14","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:00:36","CFD新規","2025/10/27","0611","金スポット","","","","","","","買","","日本円","","","","5","4048.86","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:33:40","CFD決済","2025/10/27","0584","金スポット","","","","","","","売","","日本円","","","","5","4034.21","152.840","0","0","4048.14","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10645","-69.65","-10645","","","-10645","",""
"2025/10/27 22:33:40","CFD決済","2025/10/27","0585","金スポット","","","","","","","売","","日本円","","","","5","4034.21","152.840","0","0","4048.14","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10645","-69.65","-10645","","","-10645","",""
"2025/10/27 22:33:40","CFD決済","2025/10/27","0586","金スポット","","","","","","","売","","日本円","","","","5","4034.21","152.840","0","0","4048.86","0","0","","","","","","","","","","","","0","0","","","","","","","","","-11195","-73.25","-11195","","","-11195","",""
"2025/10/27 22:44:14","CFD新規","2025/10/27","0564","金スポット","","","","","","","売","","日本円","","","","5","4019.24","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:44:14","CFD新規","2025/10/27","0621","金スポット","","","","","","","売","","日本円","","","","5","4019.66","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:44:15","CFD新規","2025/10/27","0622","金スポット","","","","","","","売","","日本円","","","","5","4020.57","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/27 22:51:01","CFD新規","2025/10/27","0612","金スポット","","","","","","","売","","日本円","","","","5","4022.07","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/28 13:31:34","CFD新規","2025/10/28","0565","金スポット","","","","","","","売","","日本円","","","","5","3971.46","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/28 13:37:30","CFD新規","2025/10/28","0587","金スポット","","","","","","","売","","日本円","","","","5","3972.33","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/10/28 17:37:23","CFD決済","2025/10/28","0588","金スポット","","","","","","","買","","日本円","","","","5","3909.15","152.060","0","0","4019.24","0","0","","","","","","","","","","","","410","0","","","","","","","","","83701","550.45","84111","","","84111","",""
"2025/10/28 17:37:23","CFD決済","2025/10/28","0589","金スポット","","","","","","","買","","日本円","","","","5","3909.15","152.060","0","0","4019.66","0","0","","","","","","","","","","","","410","0","","","","","","","","","84020","552.55","84430","","","84430","",""
"2025/10/28 19:49:47","CFD決済","2025/10/28","0623","金スポット","","","","","","","買","","日本円","","","","5","3923.4","151.900","0","0","4020.57","0","0","","","","","","","","","","","","410","0","","","","","","","","","73800","485.85","74210","","","74210","",""
"2025/10/28 22:00:42","CFD決済","2025/10/28","0566","金スポット","","","","","","","買","","日本円","","","","5","3919.3","152.130","0","0","4022.07","0","0","","","","","","","","","","","","410","0","","","","","","","","","78172","513.85","78582","","","78582","",""
"2025/10/29 05:50:35","CFD決済","2025/10/28","0613","金スポット","","","","","","","買","","日本円","","","","5","3954.68","152.100","0","0","3971.46","0","0","","","","","","","","","","","","0","0","","","","","","","","","12761","83.90","12761","","","12761","",""
"2025/10/29 05:50:36","CFD決済","2025/10/28","0590","金スポット","","","","","","","買","","日本円","","","","5","3954.68","152.100","0","0","3972.33","0","0","","","","","","","","","","","","0","0","","","","","","","","","13422","88.25","13422","","","13422","",""
"2025/11/05 11:57:52","CFD新規","2025/11/05","0641","米国NQ100","","","","","","","買","","日本円","","","","3","25412.1","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/11/06 04:03:24","CFD決済","2025/11/05","0642","米国NQ100","","","","","","","売","","日本円","","","","3","25844.7","154.120","0","0","25412.1","0","0","","","","","","","","","","","","0","0","","","","","","","","","200016","1297.80","200016","","","200016","",""
"2025/11/06 12:27:05","入金","2025/11/06","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","",""
"2025/11/06 12:28:02","証券振替出金（CFD口座へ）","2025/11/06","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3000000","",""
"2025/11/06 12:28:02","CFD振替入金（証券口座より）","2025/11/06","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","",""
"2025/11/07 08:12:02","CFD新規","2025/11/07","0661","米国NQ100","","","","","","","買","","日本円","","","","5","25288.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/11/07 20:14:56","CFD新規","2025/11/07","0681","米国NQ100","","","","","","","買","","日本円","","","","3","25124","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/11/10 16:35:22","CFD新規","2025/11/10","0701","金スポット","","","","","","","買","","日本円","","","","5","4077.41","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2025/11/11 12:19:58","CFD決済","2025/11/11","0721","金スポット","","","","","","","売","","日本円","","","","5","4145.45","154.330","0","0","4077.41","0","0","","","","","","","","","","","","-430","0","","","","","","","","","52503","340.20","52073","","","52073","",""
"2025/11/12 01:26:04","CFD新規","2025/11/11","0722","金スポット","","","","","","","買","","日本円","","","","1","4111.13","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
